id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
322;Juanita Sanabria Paredes;F;21 de septiembre de 1989;San Juan de Lurigancho;2024-04-30;Bronce
323;Martina Canales-Sans;F;30/07/1994;;14/03/2022;Plata
324;Dan Aroca-Vázquez;M;06/07/2008;San Juan de Lurigancho;2021-04-15;Bronce
325;Jesusa Anguita Barrera;F;1970-08-19;;2025-07-08;Plata
326;Soraya del Roldan;F;15 de agosto de 1973;Chorrillos;14/12/2023;Plata
327;Leandra Salcedo Beltrán;F;28/11/1991;Barranco;2025-04-05;Bronce
328;Estrella Colomer Bastida;F;03/10/1982;San Borja;2021-08-06;Plata
329;Emigdio Morcillo Piquer;M;11/10/1991;Chorrillos;24 de marzo de 2025;Oro
330;Juan Manuel Eugenio Santiago Vega;M;2002-12-08;Villa El Salvador;26 de marzo de 2023;Plata
331;Ildefonso Augusto Carbó Garrido;M;1989-09-03;Villa María del Triunfo;06/10/2023;Bronce
332;Jennifer Gracia;F;1971-01-14;;27/02/2022;Bronce
333;Fortunato Santana;M;25/04/1997;Comas;23/12/2024;Plata
334;Hipólito Bustamante;M;28/04/1958;Callao;08/12/2022;Oro
335;Ignacio Milla Jara;M;1985-03-10;Comas;19/01/2024;Bronce
336;Carmelo Sánchez Bautista;M;17/11/1964;Villa María del Triunfo;2022-08-22;Bronce
337;Selena Blázquez Buendía;F;12/02/1973;;2 de julio de 2024;Bronce
338;Ariadna Peralta;F;02/06/1982;La Molina;2023-08-27;Plata
339;Leopoldo Barreda Murcia;M;1988-02-27;La Molina;2022-05-12;Bronce
340;Hernán Otero Rocha;M;28 de octubre de 1965;Santiago de Surco;22/11/2022;Oro
341;Elvira Miguel Ortiz;F;05/10/2006;Santiago de Surco;07/12/2023;Bronce
342;Luis Vera Garcia;M;27/05/1991;Callao;12/11/2024;Plata
343;Nando Toledo Gomez;M;26 de octubre de 1985;Comas;24/02/2021;Plata
344;Gabino Pedrero Cardona;M;1996-06-27;San Juan de Lurigancho;2021-01-27;Plata
345;Luciano Gonzalo Romeu;M;1994-09-15;Lince;5 de julio de 2023;Bronce
346;Raquel Amo-Lastra;F;29/02/1960;;28 de septiembre de 2021;Plata
347;Carolina Llano Mendizábal;F;1984-06-10;La Molina;11 de mayo de 2022;Bronce
348;Gabino Aguado Escudero;M;10 de enero de 1957;Miraflores;22/10/2021;Bronce
349;Lorenzo Pérez Baños;M;1997-12-08;Miraflores;06/10/2025;Plata
350;Perla Anglada Bravo;F;4 de noviembre de 1959;San Borja;10/03/2022;Plata
351;Concepción Peñalver-Rivas;F;1961-08-05;San Miguel;10/09/2025;Bronce
352;Evita de Pelayo;F;08/12/1975;San Miguel;29/10/2023;Bronce
353;Palmira Morata Blazquez;F;20/07/1960;Pueblo Libre;2021-11-30;Oro
354;Casemiro Criado Ayala;M;1970-02-13;Comas;2025-09-02;Oro
355;Elías Salazar Rodrigo;M;1963-03-19;Lince;28 de diciembre de 2021;Bronce
356;María Dolores del Ribas;F;09/06/1995;San Borja;24/07/2024;Plata
357;Cándido Vila Carbonell;M;2007-01-07;San Miguel;2021-08-04;Bronce
358;Irene Cantero Luque;F;5 de noviembre de 2004;San Miguel;2022-07-03;Plata
359;Lara Lucila Mendez Arroyo;F;1972-06-03;Jesús María;2023-10-15;Oro
360;Gertrudis Ballesteros Aguilera;F;14/11/1979;;2023-12-11;Bronce
361;Eutropio Galván Cervantes;M;2000-07-08;Magdalena;20/10/2025;Oro
362;Ema Mosquera Carretero;F;2006-12-08;San Isidro;25/02/2021;Plata
363;Jose Ramón Ros Echevarría;M;1996-05-02;Villa El Salvador;11/06/2023;Plata
364;Fortunata Grau Vall;F;31 de enero de 1999;Lince;20/05/2024;Plata
365;Serafina Pablo-Bello;F;1966-08-20;Ate;22/12/2021;Oro
366;Tomás Arnal;M;12/06/1969;Villa El Salvador;2021-04-09;Bronce
367;Agustina Segura;F;29 de febrero de 2004;Pueblo Libre;8 de julio de 2021;Bronce
368;Tere Millán Román;F;1983-04-01;Villa El Salvador;14/12/2024;Bronce
369;Hermenegildo Pedro Rios Mancebo;M;15/11/1962;San Borja;22/06/2022;Platino
370;Hermenegildo Almansa Morcillo;M;11/05/1971;Santiago de Surco;12/11/2022;Plata
371;Salvador Seguí Paredes;M;1970-01-16;Magdalena;22/06/2021;Plata
372;Isaías Camacho Hervia;M;09/11/1987;;02/04/2023;Bronce
373;Macario Pérez;M;2004-07-02;Los Olivos;2024-08-17;Oro
374;Ani Priego-Menéndez;F;07/04/1983;Callao;22/06/2024;Oro
375;Dan Mínguez Diéguez;M;22/07/1955;La Molina;15/03/2021;Plata
376;José Mari Carbonell Viana;M;12/10/1978;Villa María del Triunfo;17 de junio de 2021;Bronce
377;Yolanda Olmedo Ortega;F;22 de marzo de 1968;San Isidro;2021-09-22;Bronce
378;Desiderio Calderon Coll;M;11/06/1972;Comas;02/02/2022;Plata
379;Chita Durán Coronado;F;1958-07-04;Ate;11/10/2025;Plata
380;Chus Uribe Simó;M;4 de noviembre de 1972;San Isidro;23 de enero de 2023;Bronce
381;Ricardo Luis Miguel Sanchez Moraleda;M;20/05/1977;Los Olivos;11 de junio de 2025;Plata
382;Bárbara Sabater Bayo;F;19 de mayo de 1993;Villa El Salvador;2022-03-22;Bronce
383;Isaura del Llobet;F;1990-04-21;La Molina;24/11/2024;Oro
384;Amor Feliciana Vera Benavent;F;13/12/1961;San Juan de Lurigancho;2021-09-27;Plata
385;Joaquina Sans Arellano;F;15 de octubre de 1982;San Miguel;2021-04-03;Bronce
386;Flor Madrid Benítez;F;24 de febrero de 1978;Jesús María;06/10/2021;Plata
387;Marino Vendrell Planas;M;08/03/2003;San Isidro;01/07/2022;Bronce
388;Luis Ángel de Sandoval;M;7 de enero de 1957;Lince;15/09/2022;Bronce
389;Modesta Cecilia Montoya Tamarit;F;1966-10-17;Barranco;31/01/2022;Oro
390;Bárbara Barrio-Sanjuan;F;17 de enero de 1980;Ate;2025-10-31;Bronce
391;Ruperta Nuñez Blasco;F;1974-06-22;;2024-08-20;Bronce
392;Mohamed Duque-Ariza;M;2006-08-06;Santiago de Surco;2 de agosto de 2021;Bronce
393;Paulino Río Saavedra;M;31 de enero de 1976;Jesús María;27 de diciembre de 2023;Bronce
394;Lourdes Cuenca-Pascual;F;1989-04-02;San Borja;6 de octubre de 2021;Bronce
395;Álvaro Luna Ponce;M;15/05/1965;Villa María del Triunfo;24/01/2022;Bronce
396;Remedios Neira;F;1973-05-14;Chorrillos;2021-04-02;Plata
397;Amaya Rosa Nadal Bastida;F;2 de enero de 1964;Jesús María;02/04/2023;Bronce
398;Asdrubal Pomares Luz;M;18 de junio de 1997;Callao;2025-07-12;Plata
399;Paloma Conesa Mínguez;F;1962-02-24;San Isidro;08/03/2024;Bronce
400;Marisela Cid Olmo;F;17/09/1984;San Isidro;2021-02-05;Bronce
401;Nacio Pou Castelló;M;27 de febrero de 1977;Comas;27/03/2025;Bronce
402;Olga Anselma Menendez Peñas;F;11/10/1999;;2024-08-27;Oro
403;Ruth Castell Zurita;F;1957-09-03;San Miguel;2024-09-14;Plata
404;Mireia Roda Verdugo;F;1968-09-04;Surco;08/10/2023;Oro
405;Agapito Pareja Mendizábal;M;16 de diciembre de 2002;Pueblo Libre;29 de noviembre de 2022;Bronce
406;Clotilde Noguera Torre;F;1975-03-15;Magdalena;15/03/2023;Oro
407;Daniel Cervantes Cortina;M;1974-02-22;Surco;28/08/2023;Bronce
408;Eusebio Cadenas Vera;M;13 de junio de 1957;Comas;2024-04-01;Bronce
409;Silvia Zurita-Arellano;F;15/02/1994;Jesús María;2021-05-23;Plata
410;Urbano Castro Peñas;M;1983-11-11;Comas;8 de agosto de 2023;Bronce
411;Ceferino Escrivá Daza;M;20 de noviembre de 1982;Santiago de Surco;2022-07-07;Platino
412;Amada del Pastor;F;29/10/1959;Santiago de Surco;25/03/2022;Bronce
413;Isidora López Sanchez;F;07/07/1987;San Juan de Lurigancho;2024-09-28;Platino
414;Luna Haro Mendoza;F;11 de diciembre de 2006;Comas;25 de julio de 2024;Plata
415;Yaiza de Pedro;F;27 de noviembre de 2005;Miraflores;11/11/2022;Plata
416;Isidro Jerónimo Luján Piña;M;23/06/1988;Barranco;21/07/2023;Bronce
417;Juan Luis Riquelme-Cáceres;M;2006-05-24;Jesús María;4 de abril de 2024;Bronce
418;Salvador Chacón Ibáñez;M;21/12/1959;Callao;20 de marzo de 2021;Oro
419;Miguela Terrón Pera;F;2 de febrero de 2008;Comas;29 de noviembre de 2021;Bronce
420;Aroa Villalobos-Casanovas;F;1990-08-16;Villa El Salvador;01/10/2021;Plata
421;Anna Cueto Llamas;F;26/02/1964;Pueblo Libre;2023-11-01;Platino
422;Yolanda de Ruiz;F;5 de marzo de 2003;Villa El Salvador;06/01/2023;Bronce
423;Xavier Girona Sanmartín;M;1973-02-16;Miraflores;2021-01-22;Plata
424;Íngrid Amor Ribera;F;1995-12-26;Callao;11/02/2024;Plata
425;Hector Vallés Pereira;M;1992-02-26;Callao;2025-04-01;Bronce
426;Gabriela Bilbao Perera;F;1994-07-14;Lince;29 de septiembre de 2022;Bronce
427;Alberto Montalbán Cabeza;M;08/10/2006;San Miguel;19/08/2023;Plata
428;Rosa María Coll Cervantes;F;1992-09-21;San Miguel;09/03/2025;Bronce
429;Eric Sureda Chamorro;M;1998-06-06;Santiago de Surco;2022-04-08;Plata
430;Jacobo de Bernad;M;1958-05-16;Pueblo Libre;2023-03-18;Bronce
431;Eduardo Garriga Conde;M;23 de septiembre de 1992;Villa El Salvador;2022-12-31;Platino
432;Pascuala Álamo-Rocha;F;1992-05-05;Chorrillos;2023-12-23;Bronce
433;Renata Maldonado Gámez;F;2005-03-02;Miraflores;1 de octubre de 2025;Plata
434;Benjamín Asenjo Gómez;M;1955-09-20;La Molina;2024-08-03;Plata
435;Miguel Sebastián;M;1982-10-17;Callao;2021-09-16;Bronce
436;Aura Valero Alegre;F;1986-12-12;Villa El Salvador;2025-03-07;Bronce
437;Lucio Herranz-Cobo;M;1993-01-11;San Borja;27/06/2024;Oro
438;Inés Abellán Osorio;F;04/06/1965;Lince;20/07/2025;Oro
439;Marianela Riera Exposito;F;1962-02-13;;10/06/2022;Bronce
440;Juan Francisco Palomo Bauzà;M;01/01/1974;Lince;2022-05-22;Bronce
441;Lalo Vera-Vera;M;10/12/1960;Villa El Salvador;15/09/2023;Bronce
442;Ainara Portero-Soriano;F;30 de agosto de 1985;Lince;12/11/2021;Bronce
443;Maximino Pombo Perea;M;1973-12-16;La Molina;28/01/2022;Plata
444;Raúl Alegre Palau;M;05/09/1983;Magdalena;26 de noviembre de 2024;Oro
445;Fabiola Hernando Calleja;F;1990-09-15;Comas;24/07/2022;Bronce
446;Paulina Prudencia Márquez Cañellas;F;1962-08-23;La Molina;9 de mayo de 2024;Platino
447;Feliciana Nevado Díez;F;9 de diciembre de 1970;Jesús María;08/11/2024;Bronce
448;Obdulia del Esparza;F;27/09/1977;San Borja;2021-01-12;Plata
449;Amílcar Seco Arco;M;21 de noviembre de 1997;San Juan de Lurigancho;2 de mayo de 2025;Bronce
450;Cosme Arranz Flores;M;04/02/1968;La Molina;02/05/2024;Bronce
451;Estela Menéndez Villalba;F;16/05/1982;;2024-07-23;Plata
452;Sabina Sáenz;F;01/03/1998;La Molina;2024-04-18;Bronce
453;Alejandro Feijoo Macias;M;23/02/1981;Callao;2023-12-27;Plata
454;Tere Asenjo Mármol;F;24 de julio de 1973;Ate;28/05/2024;Plata
455;Bernabé Pedro Rueda;M;03/09/1992;San Borja;2022-04-20;Bronce
456;Perlita Sabater;F;1984-04-03;Villa María del Triunfo;08/02/2022;Oro
457;Fortunato Estévez;M;1997-06-23;San Miguel;2023-05-08;Bronce
458;Osvaldo del Pedrero;M;27/08/2000;Callao;26/08/2021;Plata
459;Eliseo Blanch-Rodriguez;M;1992-03-01;San Juan de Lurigancho;2024-10-05;Bronce
460;Ildefonso Escribano Marin;M;16 de julio de 1997;Villa María del Triunfo;24 de junio de 2024;Bronce
461;Aurelio Bernal Mosquera;M;1972-06-20;Villa El Salvador;23/08/2025;Bronce
462;Encarnación Salmerón Rojas;F;31/01/2003;Los Olivos;2024-10-05;Plata
463;Nuria Saldaña Ortega;F;11/02/1995;Surco;6 de mayo de 2025;Plata
464;Alondra del Royo;F;1982-06-18;Villa El Salvador;2023-04-18;Bronce
465;Micaela Barceló Benavides;F;03/12/2002;San Isidro;1 de julio de 2023;Bronce
466;Germán Vilalta;M;14/08/1997;Chorrillos;10/01/2025;Bronce
467;Albino Clavero Ríos;M;03/12/1992;Pueblo Libre;22/12/2024;Plata
468;Begoña Bautista Guzman;F;28/06/1985;Chorrillos;08/09/2021;Plata
469;Gerardo Piñol Antúnez;M;24 de septiembre de 1976;Surco;11 de mayo de 2022;Bronce
470;Calista Nidia Sandoval Peláez;F;03/01/1990;;2025-12-02;Bronce
471;Iván Benítez Cervantes;M;18/06/1981;Comas;06/07/2021;Oro
472;Flavia Puig-Miralles;F;1994-02-15;San Juan de Lurigancho;08/10/2022;Bronce
473;Edelmiro Carballo Amo;M;1976-10-12;Santiago de Surco;29/01/2024;Bronce
474;Leticia Villaverde Pombo;F;2002-05-23;;16 de febrero de 2021;Bronce
475;Azahara Juárez-Juliá;F;1961-09-02;Villa El Salvador;24/04/2021;Bronce
476;Clotilde del Tudela;F;19/10/1977;;06/07/2024;Plata
477;Benjamín Cerdá Benavent;M;1978-09-06;San Isidro;05/12/2021;Plata
478;Carmela del Bonilla;F;25/07/1995;San Miguel;2025-05-05;Bronce
479;Natividad Olivera Barón;F;20 de abril de 1973;Chorrillos;01/08/2023;Plata
480;Macarena Manrique-Marín;F;1976-11-11;Lince;5 de abril de 2025;Bronce
481;Olivia Dávila Pardo;F;2000-06-07;Villa María del Triunfo;24 de octubre de 2025;Oro
482;Consuelo Carrión-Font;F;18/11/1958;Barranco;2025-02-10;Plata
483;Diego Uribe Amo;M;1963-01-21;Ate;2023-07-26;Plata
484;Manola Peinado Solsona;F;1963-12-21;Villa María del Triunfo;29/03/2022;Bronce
485;Belén Boix-Bastida;F;1997-04-15;Lince;26/01/2022;Bronce
486;Gisela Tejero Zaragoza;F;11 de septiembre de 1964;Villa El Salvador;02/01/2023;Plata
487;Rodrigo Recio;M;2004-09-06;Villa María del Triunfo;2023-09-01;Plata
488;Angelino Bernardino Molins Benavent;M;17/04/1996;San Juan de Lurigancho;25/04/2023;Bronce
489;Josefa del Castellanos;F;2001-10-07;Magdalena;2022-10-13;Platino
490;Micaela Espada-Castelló;F;25/10/1967;Miraflores;2023-08-14;Platino
491;José Baquero;M;1959-07-07;Lince;16 de junio de 2021;Plata
492;Lorenza Coronado Mateu;F;22 de abril de 2002;La Molina;2023-08-13;Platino
493;Cecilio Mora Gomis;M;14/01/1988;Villa María del Triunfo;2024-07-26;Bronce
494;Juan Antonio Luz Bermúdez;M;11/02/1980;Jesús María;21/03/2024;Bronce
495;Clímaco Llobet Casares;M;17/04/1972;Pueblo Libre;29 de agosto de 2025;Bronce
496;Marino Bueno Valverde;M;2002-12-15;Pueblo Libre;19/04/2022;Plata
497;Martina Correa Donoso;F;1981-06-26;Ate;10/12/2021;Bronce
498;Plácido Virgilio Nebot Armengol;M;2002-10-21;Magdalena;2022-04-14;Platino
499;Anita Arroyo Landa;F;1958-07-21;Callao;27 de septiembre de 2021;Bronce
500;Raquel Riera Anglada;F;6 de junio de 1979;Surco;11/11/2023;Bronce
501;Vilma del Matas;F;30 de marzo de 1963;Villa María del Triunfo;6 de septiembre de 2024;Oro
502;Delfina del Martorell;F;25/04/1960;San Borja;25/02/2023;Bronce
503;Angelino de Cruz;M;1987-10-25;Ate;2024-01-12;Bronce
504;Herminia del Sobrino;F;1960-11-15;La Molina;2022-05-24;Plata
505;Evita Cobo Milla;F;10/04/1984;Lince;2024-01-14;Bronce
506;Quique Ojeda Pujadas;M;2001-12-27;;9 de marzo de 2023;Bronce
507;Pía Pellicer Villa;F;2005-01-29;San Juan de Lurigancho;21/11/2025;Bronce
508;Ascensión Montaña-Herranz;F;26/09/1959;Miraflores;2022-06-19;Plata
509;Azucena del Sancho;F;23/12/1970;Los Olivos;2021-02-23;Platino
510;Bibiana Caballero Ayuso;F;1996-01-31;Ate;2024-05-26;Oro
511;Fátima Ripoll Hurtado;F;15/02/1992;Barranco;9 de mayo de 2023;Bronce
512;Santos Morán Milla;M;2006-09-30;Santiago de Surco;30/05/2023;Bronce
513;Rafaela Cuervo Valentín;F;05/01/2008;Jesús María;01/10/2021;Plata
514;Josefina Valenzuela-Mendez;F;23 de abril de 1993;La Molina;2022-01-20;Platino
515;Aitor de Pozuelo;M;1982-05-25;Chorrillos;11/11/2021;Bronce
516;Jenaro Hernando-Garrido;M;15/08/1969;San Isidro;12/03/2025;Bronce
517;Gabriel Amado Ayuso Lucena;M;11 de marzo de 1984;;2022-08-31;Plata
518;María del Macias;F;02/12/1976;San Juan de Lurigancho;26/08/2025;Platino
519;Adelia Campos-Rosa;F;9 de junio de 1972;San Miguel;7 de septiembre de 2025;Bronce
520;Valero Lamas Paz;M;25 de junio de 1983;San Borja;07/09/2021;Bronce
521;Flavia Arrieta;F;2003-10-19;San Juan de Lurigancho;09/07/2025;Bronce
522;Amancio Ferreras;M;6 de agosto de 1999;Villa María del Triunfo;2022-04-01;Bronce
523;Manola Malo Beltrán;F;31 de enero de 1964;San Miguel;11/12/2024;Plata
524;Ligia Sanjuan;F;1962-05-01;Jesús María;2023-02-13;Plata
525;Elisa Carrera-Castells;F;20/07/1990;San Juan de Lurigancho;08/01/2021;Plata
526;Haroldo Perea Nicolau;M;11/12/1994;Lince;2024-08-25;Bronce
527;Gervasio Cobos-Flor;M;18/03/1973;Villa María del Triunfo;27/12/2022;Bronce
528;José Manuel Herberto Vall Arjona;M;1977-10-27;Miraflores;2023-08-11;Bronce
529;Alejo Cerro Mínguez;M;12/11/1980;San Miguel;02/12/2022;Bronce
530;Lorenza del Company;F;1996-04-27;Chorrillos;15 de noviembre de 2023;Oro
531;Virginia Lola Chaves Mosquera;F;29/04/1959;;13/06/2023;Bronce
532;Esther Candelas Pozo Martínez;F;25 de abril de 1981;Villa El Salvador;04/04/2025;Bronce
533;Evangelina Lilia Vergara Trillo;F;25/07/1988;La Molina;11/04/2025;Bronce
534;Emperatriz Juanita Alegria Pedrosa;F;1956-01-18;Lince;10/07/2022;Bronce
535;Nerea Canals Riera;F;14/11/1958;Pueblo Libre;21/07/2021;Plata
536;Encarnita Rosalinda Amor Sánchez;F;1957-03-18;Callao;30/06/2025;Oro
537;Morena Goñi Aznar;F;15/12/1995;Lince;2025-05-25;Bronce
538;Jose Che Zamora Pinto;M;2000-03-03;Miraflores;2023-05-12;Plata
539;Segismundo Herrera Angulo;M;06/11/1999;Jesús María;28/07/2024;Bronce
540;Pancho Bartolomé Farré Alfonso;M;1994-06-24;Villa María del Triunfo;26/07/2025;Bronce
541;Estefanía del Cordero;F;1976-01-07;Jesús María;14/03/2021;Platino
542;Nuria Frías;F;9 de octubre de 1964;;2024-06-12;Bronce
543;Josué Soto;M;08/11/1975;Callao;12/06/2024;Plata
544;Olalla Cervera Villena;F;13/08/1991;Miraflores;18/03/2023;Bronce
545;Mar Morcillo Tejera;F;8 de enero de 1995;San Juan de Lurigancho;2021-02-26;Plata
546;Godofredo Mir-Duran;M;1972-07-21;Chorrillos;2023-12-16;Oro
547;Yago del Pablo;M;1967-09-14;Ate;02/11/2021;Oro
548;María Jesús Tomé Fernandez;F;21/09/1958;Jesús María;2021-11-10;Oro
549;Eligia Martín Gomila;F;1975-06-27;Villa María del Triunfo;2021-05-16;Plata
550;Regina Malo Galan;F;1981-02-18;San Borja;2022-07-19;Bronce
551;Ester del Oller;F;17 de enero de 1981;Villa María del Triunfo;11/10/2021;Plata
552;Rosalinda Llanos-Maestre;F;2001-12-18;Surco;16/05/2022;Plata
553;Maribel Pino Prat;F;1974-03-03;Surco;27 de febrero de 2024;Bronce
554;Reina Coll Manrique;F;02/12/2005;San Miguel;2023-08-25;Bronce
555;Elvira Bermúdez Olivares;F;31/05/1993;Callao;02/09/2022;Oro
556;Nacio del Tello;M;07/04/1997;Surco;2023-05-17;Plata
557;Cosme Linares Llabrés;M;1985-02-13;San Juan de Lurigancho;2021-09-13;Bronce
558;Baltasar Heras Herrera;M;1984-11-17;Barranco;3 de agosto de 2022;Oro
559;Nayara Gonzalez Guerrero;F;1989-05-19;Villa El Salvador;2023-02-07;Bronce
560;Armida Reyes Murillo;F;17 de junio de 1983;Lince;2021-04-02;Bronce
561;Armida de Adadia;F;05/12/1958;Comas;04/01/2022;Plata
562;Cayetano Ramírez-Tamarit;M;1977-10-08;Miraflores;2024-06-01;Bronce
563;Máximo de Madrigal;M;7 de marzo de 1985;La Molina;08/06/2021;Plata
564;Eric Barranco Borrás;M;1973-05-13;;25 de agosto de 2023;Bronce
565;David Juanito Arcos Díez;M;1966-07-16;Lince;2025-06-29;Bronce
566;Vera Echeverría;F;2 de julio de 1956;Villa El Salvador;2024-08-09;Bronce
567;Silvio Puerta Valbuena;M;2 de septiembre de 1976;Santiago de Surco;2021-01-14;Platino
568;Reinaldo Mancebo Arcos;M;11/12/1976;Jesús María;15/01/2023;Bronce
569;Emma Campo Naranjo;F;1984-05-08;Callao;24/03/2025;Bronce
570;Javi Zamora Uribe;M;1980-04-22;San Borja;2022-03-19;Bronce
571;Susanita Varela Solé;F;14/11/1988;San Miguel;2021-11-09;Bronce
572;Celia Capdevila Muro;F;28/12/2006;Pueblo Libre;19 de abril de 2025;Bronce
573;Pío Segarra Jimenez;M;1985-09-05;Comas;2024-04-11;Bronce
574;Adoración Navas Marquez;F;1978-08-28;Callao;14/06/2021;Plata
575;Nereida Prudencia Ferrando Echevarría;F;1992-02-08;;2021-07-01;Plata
576;Tatiana Micaela Ramirez Roma;F;1957-07-06;La Molina;2022-09-22;Oro
577;Fernando Bolaños-Pérez;M;25 de mayo de 1994;Surco;2022-05-22;Plata
578;Catalina Checa Tejada;F;11/03/1986;Surco;2021-07-14;Bronce
579;Diana Agudo Julián;F;09/07/1976;La Molina;2022-09-19;Bronce
580;Desiderio Salom;M;2007-10-15;San Borja;23 de noviembre de 2021;Plata
581;Fidel Matas Alberdi;M;25/03/1977;Magdalena;19/10/2024;Plata
582;Montserrat Palomares Guzman;F;19 de julio de 1970;Barranco;8 de septiembre de 2025;Bronce
583;Natividad Carrasco Solana;F;1968-08-11;Surco;03/06/2021;Oro
584;Cebrián Ramirez Valverde;M;27/12/1989;San Juan de Lurigancho;7 de septiembre de 2021;Bronce
585;Nuria Carpio Marquez;F;10/12/1996;Magdalena;05/10/2021;Bronce
586;Marino Giner Gilabert;M;1957-06-29;Comas;2023-05-08;Bronce
587;Jorge Coronado Sanz;M;16/06/1984;La Molina;2021-04-11;Oro
588;Glauco Hipólito Sotelo Gil;M;06/06/1964;Ate;11/02/2021;Plata
589;Noé Bilbao Zaragoza;M;11/01/1972;;15/10/2022;Oro
590;Juan Luis del Bermejo;M;1980-09-02;Comas;2023-07-15;Bronce
591;Basilio Américo Vega Francisco;M;1973-02-01;Jesús María;15/01/2025;Plata
592;Lupe Brígida Córdoba Mosquera;F;18/01/1983;Villa El Salvador;29/12/2021;Bronce
593;Ismael Carnero-Fuertes;M;1981-06-21;La Molina;2023-01-18;Oro
594;Jose Ignacio Artemio Vicens Salinas;M;1964-06-05;Magdalena;2021-11-29;Bronce
595;Jenny Catalán Vilanova;F;21 de agosto de 1998;Villa El Salvador;23/03/2025;Bronce
596;Javier Barco;M;26/01/1968;Surco;2021-11-04;Bronce
597;Joaquina Mendez-Almeida;F;15/12/2007;Villa El Salvador;20 de diciembre de 2024;Oro
598;Edu Acero;M;8 de enero de 1984;Pueblo Libre;2025-09-20;Plata
599;Luis Miguel Beltran Arrieta;M;1978-06-04;Miraflores;13/07/2024;Bronce
600;Francisco Jose Bartolomé;M;15 de marzo de 2003;Comas;2021-05-22;Bronce
601;Amor Bayón-Suarez;M;1975-03-16;Santiago de Surco;23/11/2021;Platino
602;Eric Rebollo Escolano;M;19/03/1959;Miraflores;20 de abril de 2024;Oro
603;Rodolfo Rivera Perelló;M;1962-11-26;Santiago de Surco;29/04/2022;Plata
604;Jacobo Pina;M;04/07/1982;Los Olivos;2024-01-08;Bronce
605;Apolinar Cañas;M;1998-07-29;Chorrillos;2021-06-08;Bronce
606;Benigno Escalona Pozo;M;03/04/1978;Los Olivos;2025-04-26;Oro
607;Bernardo Gisbert-Acevedo;M;8 de agosto de 1996;Surco;14 de marzo de 2023;Bronce
608;Eustaquio Sierra Rodrigo;M;1996-11-30;Surco;2021-11-03;Bronce
609;Fortunata Gras-Huertas;F;1979-02-21;San Juan de Lurigancho;13 de diciembre de 2025;Plata
610;Fanny de Llorens;F;1971-02-07;San Borja;2023-06-05;Oro
611;Urbano Carbajo Antón;M;7 de marzo de 1959;;20 de diciembre de 2024;Bronce
612;María Luisa Alcázar;F;24 de febrero de 1956;Lince;16/06/2025;Plata
613;Clarisa Bautista Cabrero;F;22 de octubre de 2002;Lince;19 de octubre de 2023;Oro
614;Ale Jacinto Atienza Hierro;M;23 de junio de 2001;Comas;2024-02-07;Bronce
615;Gracia Ródenas Guillén;F;24/06/1984;Pueblo Libre;30 de enero de 2021;Bronce
616;Concha Barbero-Chaves;F;07/06/1966;;10/01/2022;Platino
617;Espiridión Guillén-Montaña;M;26/03/1968;San Juan de Lurigancho;2021-08-28;Platino
618;Marcelino Rolando Montes Gálvez;M;2 de agosto de 1963;Comas;2022-10-03;Oro
