id_cliente,nombre,segmento_programa,distrito,antiguedad_dias,frecuencia_compras,monto_acumulado,recencia_dias,abandono_historico,probabilidad_abandono,prediccion_abandono,nivel_riesgo,modelo_usado
3601,Rodolfo Del Aliaga,Plata,Barranco,159,0.0,0.0,159.0,1,0.9853,1,Alto,Random Forest
3976,Maricela Fajardo-Casals,Bronce,Magdalena,1156,0.0,0.0,1156.0,1,0.9853,1,Alto,Random Forest
1648,Lorena De Zabala,Plata,Miraflores,348,0.0,0.0,348.0,1,0.9853,1,Alto,Random Forest
3564,Sabas España Hierro,Bronce,Chorrillos,1147,0.0,0.0,1147.0,1,0.9853,1,Alto,Random Forest
1567,Maricruz Mármol Otero,Bronce,San Miguel,1124,0.0,0.0,1124.0,1,0.9853,1,Alto,Random Forest
4216,Evita Coll-Iñiguez,Bronce,Villa María Del Triunfo,409,0.0,0.0,409.0,1,0.9853,1,Alto,Random Forest
2684,Bernardo Feliu Ripoll,Bronce,Chorrillos,1116,0.0,0.0,1116.0,1,0.9853,1,Alto,Random Forest
663,Sabina Pablo Lastra,Bronce,Santiago De Surco,434,0.0,0.0,434.0,1,0.9853,1,Alto,Random Forest
1554,Maura De Galan,Plata,Lince,1214,0.0,0.0,1214.0,1,0.9853,1,Alto,Random Forest
3353,Olivia Clavero Ruiz,Bronce,Comas,425,0.0,0.0,425.0,1,0.9853,1,Alto,Random Forest
188,Araceli Mariscal Giralt,Oro,Chorrillos,1205,0.0,0.0,1205.0,1,0.9853,1,Alto,Random Forest
3325,Ema Zabala Fuente,Plata,La Molina,682,0.0,0.0,682.0,1,0.9853,1,Alto,Random Forest
1875,Carmela Mayo Andrade,Bronce,San Miguel,1367,0.0,0.0,1367.0,1,0.9853,1,Alto,Random Forest
4492,Vera Madrigal Chico,Plata,San Borja,1081,0.0,0.0,1081.0,1,0.9852,1,Alto,Random Forest
163,Delia Flores Almagro,Plata,Miraflores,1108,0.0,0.0,1108.0,1,0.9852,1,Alto,Random Forest
3891,Noa Guillen Aguado,Oro,San Isidro,1164,0.0,0.0,1164.0,1,0.9852,1,Alto,Random Forest
2864,Anunciación Alegre Reina,Oro,La Molina,189,0.0,0.0,189.0,1,0.9852,1,Alto,Random Forest
4686,Martin Ruy Ferreras Díez,Bronce,Chorrillos,936,0.0,0.0,936.0,1,0.9851,1,Alto,Random Forest
2428,María Carmen Morata Pont,Bronce,Santiago De Surco,1090,0.0,0.0,1090.0,1,0.9851,1,Alto,Random Forest
3088,Vinicio Dávila Plana,Bronce,Chorrillos,170,0.0,0.0,170.0,1,0.9851,1,Alto,Random Forest
495,Clímaco Llobet Casares,Bronce,Pueblo Libre,123,0.0,0.0,123.0,1,0.9851,1,Alto,Random Forest
4001,Leonor Poza Cuadrado,Bronce,Comas,1499,0.0,0.0,1499.0,1,0.9851,1,Alto,Random Forest
4475,Nuria Castellanos Espinosa,Bronce,La Molina,845,0.0,0.0,845.0,1,0.9851,1,Alto,Random Forest
1388,Lino Del Trillo,Platino,Barranco,1042,0.0,0.0,1042.0,1,0.9851,1,Alto,Random Forest
1105,Ligia Benita Valenzuela Acosta,Oro,San Isidro,719,0.0,0.0,719.0,1,0.9851,1,Alto,Random Forest
2525,Tatiana Rueda-Guijarro,Plata,La Molina,1506,0.0,0.0,1506.0,1,0.9851,1,Alto,Random Forest
419,Miguela Terrón Pera,Bronce,Comas,1492,0.0,0.0,1492.0,1,0.985,1,Alto,Random Forest
4954,Victoria Costa Amigó,Plata,La Molina,1161,0.0,0.0,1161.0,1,0.985,1,Alto,Random Forest
3202,Roberta Del Gras,Plata,San Miguel,1701,0.0,0.0,1701.0,1,0.985,1,Alto,Random Forest
3922,Marcos Aranda Caballero,Bronce,Pueblo Libre,389,0.0,0.0,389.0,1,0.985,1,Alto,Random Forest
347,Carolina Llano Mendizábal,Bronce,La Molina,1329,0.0,0.0,1329.0,1,0.985,1,Alto,Random Forest
104,Samanta Goñi Gisbert,Bronce,Santiago De Surco,1494,0.0,0.0,1494.0,1,0.985,1,Alto,Random Forest
1215,Crescencia Benítez Vilar,Plata,Comas,330,0.0,0.0,330.0,1,0.9849,1,Alto,Random Forest
2368,Juanita Camps Mulet,Bronce,Surco,1123,0.0,0.0,1123.0,1,0.9849,1,Alto,Random Forest
3617,Berta Bayo Mir,Bronce,Magdalena,916,0.0,0.0,916.0,1,0.9849,1,Alto,Random Forest
2370,Aránzazu Elías Antón,Bronce,Comas,1803,0.0,0.0,1803.0,1,0.9849,1,Alto,Random Forest
1792,Ofelia Bautista-Fuentes,Plata,Miraflores,428,0.0,0.0,428.0,1,0.9849,1,Alto,Random Forest
2151,Rolando Córdoba,Plata,Pueblo Libre,922,0.0,0.0,922.0,1,0.9849,1,Alto,Random Forest
1471,Liliana Cabezas,Bronce,Jesús María,813,0.0,0.0,813.0,1,0.9849,1,Alto,Random Forest
4362,Ariadna Valderrama-Goicoechea,Bronce,La Molina,1118,0.0,0.0,1118.0,1,0.9849,1,Alto,Random Forest
4862,Brígida Agudo,Bronce,Magdalena,1142,0.0,0.0,1142.0,1,0.9849,1,Alto,Random Forest
399,Paloma Conesa Mínguez,Bronce,San Isidro,662,0.0,0.0,662.0,1,0.9849,1,Alto,Random Forest
2318,Fortunato Gallo Mayol,Bronce,Chorrillos,892,0.0,0.0,892.0,1,0.9848,1,Alto,Random Forest
4212,Azahara Manuel Huerta,Bronce,Santiago De Surco,1372,0.0,0.0,1372.0,1,0.9848,1,Alto,Random Forest
2619,Leonor De Ramirez,Bronce,Ate,662,0.0,0.0,662.0,1,0.9848,1,Alto,Random Forest
4717,Miriam Eligia Bernat Marcos,Bronce,Ate,299,0.0,0.0,299.0,1,0.9848,1,Alto,Random Forest
1135,Manu Lamas Castillo,Oro,San Juan De Lurigancho,895,0.0,0.0,895.0,1,0.9848,1,Alto,Random Forest
2616,Arturo Dalmau Barceló,Plata,Chorrillos,594,0.0,0.0,594.0,1,0.9848,1,Alto,Random Forest
2201,Ximena Prats Nicolau,Oro,Lince,970,0.0,0.0,970.0,1,0.9848,1,Alto,Random Forest
4609,Pili Pereira Manso,Oro,San Juan De Lurigancho,1590,0.0,0.0,1590.0,1,0.9848,1,Alto,Random Forest
499,Anita Arroyo Landa,Bronce,Callao,1555,0.0,0.0,1555.0,1,0.9847,1,Alto,Random Forest
3625,Glauco Alegre-Ruiz,Bronce,Santiago De Surco,402,0.0,0.0,402.0,1,0.9847,1,Alto,Random Forest
1072,Horacio Tolosa Ríos,Bronce,Pueblo Libre,815,0.0,0.0,815.0,1,0.9847,1,Alto,Random Forest
3646,Ángel Gaya Padilla,Bronce,Santiago De Surco,1221,0.0,0.0,1221.0,1,0.9847,1,Alto,Random Forest
668,Jordán Barba-Agustí,Plata,Lince,1259,0.0,0.0,1259.0,1,0.9847,1,Alto,Random Forest
2397,Miguel Serrano Piquer,Bronce,Pueblo Libre,1414,0.0,0.0,1414.0,1,0.9846,1,Alto,Random Forest
2229,Herminio Jacinto Blanes Vall,Plata,Magdalena,1082,0.0,0.0,1082.0,1,0.9846,1,Alto,Random Forest
3588,Rafaela Guardiola Garcés,Plata,Chorrillos,785,0.0,0.0,785.0,1,0.9846,1,Alto,Random Forest
889,Hernán Del Barrera,Plata,Pueblo Libre,652,0.0,0.0,652.0,1,0.9846,1,Alto,Random Forest
2178,Itziar Bermejo Peiró,Oro,Callao,1632,0.0,0.0,1632.0,1,0.9846,1,Alto,Random Forest
3305,Sandalio Blanes Bustos,Plata,Lince,1513,0.0,0.0,1513.0,1,0.9845,1,Alto,Random Forest
3644,Darío Gallardo Franch,Oro,Pueblo Libre,1530,0.0,0.0,1530.0,1,0.9845,1,Alto,Random Forest
1630,Toribio Anguita Gutierrez,Bronce,Santiago De Surco,372,0.0,0.0,372.0,1,0.9845,1,Alto,Random Forest
4753,Serafina Cuéllar Briones,Oro,Pueblo Libre,1051,0.0,0.0,1051.0,1,0.9845,1,Alto,Random Forest
4097,Albino Arcos,Bronce,San Isidro,331,0.0,0.0,331.0,1,0.9845,1,Alto,Random Forest
2356,Danilo Gallego Sánchez,Bronce,Lince,1076,0.0,0.0,1076.0,1,0.9845,1,Alto,Random Forest
3393,Reina Zabala Sancho,Bronce,Callao,1367,0.0,0.0,1367.0,1,0.9845,1,Alto,Random Forest
1703,Paulino Trujillo-Tejera,Bronce,Lince,1147,0.0,0.0,1147.0,1,0.9845,1,Alto,Random Forest
4019,Jose Ignacio Soriano Aliaga,Plata,Lince,979,0.0,0.0,979.0,1,0.9845,1,Alto,Random Forest
1154,Anna Báez-Diego,Bronce,Surco,1064,0.0,0.0,1064.0,1,0.9845,1,Alto,Random Forest
3446,Noelia Sanz,Oro,Callao,505,0.0,0.0,505.0,1,0.9845,1,Alto,Random Forest
4536,Emiliana Serna Barriga,Oro,Callao,636,0.0,0.0,636.0,1,0.9845,1,Alto,Random Forest
3244,Felicidad Bermúdez Girón,Plata,Pueblo Libre,1738,0.0,0.0,1738.0,1,0.9844,1,Alto,Random Forest
3583,Feliciano Vergara Sosa,Bronce,La Molina,1152,0.0,0.0,1152.0,1,0.9843,1,Alto,Random Forest
2247,Julio César Bertrán,Bronce,Lince,132,0.0,0.0,132.0,1,0.9843,1,Alto,Random Forest
4848,Xavier Benigno Blanch Roman,Oro,Barranco,1340,0.0,0.0,1340.0,1,0.9843,1,Alto,Random Forest
2958,Reina Tolosa Gonzalez,Plata,San Borja,714,0.0,0.0,714.0,1,0.9843,1,Alto,Random Forest
787,Áurea Cruz Sainz,Bronce,Chorrillos,357,0.0,0.0,357.0,1,0.9843,1,Alto,Random Forest
1406,Salvador De Paniagua,Plata,Lince,447,0.0,0.0,447.0,1,0.9843,1,Alto,Random Forest
4630,Paloma Benítez Blanes,Plata,San Borja,768,0.0,0.0,768.0,1,0.9842,1,Alto,Random Forest
3416,Margarita Chaparro Castillo,Oro,Ate,666,0.0,0.0,666.0,1,0.9842,1,Alto,Random Forest
3068,Leire Flor Llopis Posada,Plata,San Borja,1545,0.0,0.0,1545.0,1,0.9842,1,Alto,Random Forest
1835,María Cristina Vidal Barba,Plata,Surco,1384,0.0,0.0,1384.0,1,0.9842,1,Alto,Random Forest
1206,Gala Soria Sanz,Plata,Surco,1408,0.0,0.0,1408.0,1,0.9842,1,Alto,Random Forest
987,Dalila Perales Torrijos,Plata,Surco,137,0.0,0.0,137.0,1,0.9842,1,Alto,Random Forest
1811,Margarita Catalán Medina,Oro,Ate,1062,0.0,0.0,1062.0,1,0.9842,1,Alto,Random Forest
231,Estrella Calvo Cuevas,Bronce,Comas,1198,0.0,0.0,1198.0,1,0.9841,1,Alto,Random Forest
1013,Ariadna Sotelo Castellanos,Plata,San Isidro,1781,0.0,0.0,1781.0,1,0.9841,1,Alto,Random Forest
2041,Isa Cózar Moles,Bronce,San Miguel,582,0.0,0.0,582.0,1,0.9841,1,Alto,Random Forest
397,Amaya Rosa Nadal Bastida,Bronce,Jesús María,1003,0.0,0.0,1003.0,1,0.9841,1,Alto,Random Forest
4816,Gabriela Morata Alcázar,Oro,Callao,1367,0.0,0.0,1367.0,1,0.9841,1,Alto,Random Forest
1404,Consuela Belda Alberto,Bronce,Villa El Salvador,599,0.0,0.0,599.0,1,0.9841,1,Alto,Random Forest
4085,Aarón Mateos Salgado,Platino,Ate,1634,0.0,0.0,1634.0,1,0.9841,1,Alto,Random Forest
1695,Haroldo Chuy Téllez Camps,Plata,La Molina,1572,0.0,0.0,1572.0,1,0.9841,1,Alto,Random Forest
4644,Trinidad Zorrilla Madrid,Plata,Lince,343,0.0,0.0,343.0,1,0.9841,1,Alto,Random Forest
446,Paulina Prudencia Márquez Cañellas,Platino,La Molina,600,0.0,0.0,600.0,1,0.9841,1,Alto,Random Forest
704,Isidro Nadal Ros,Plata,Lince,1619,0.0,0.0,1619.0,1,0.984,1,Alto,Random Forest
2509,Nidia Saldaña Guillen,Plata,San Isidro,588,0.0,0.0,588.0,1,0.984,1,Alto,Random Forest
166,Raquel Peinado Diez,Bronce,Villa María Del Triunfo,989,0.0,0.0,989.0,1,0.984,1,Alto,Random Forest
1292,Alfonso Toledo-Pera,Plata,Pueblo Libre,317,0.0,0.0,317.0,1,0.9839,1,Alto,Random Forest
1594,Iván Ayuso-Castillo,Platino,Jesús María,959,0.0,0.0,959.0,1,0.9839,1,Alto,Random Forest
2830,Javi Arenas Cortés,Bronce,Lince,1337,0.0,0.0,1337.0,1,0.9839,1,Alto,Random Forest
3921,Teófila Castrillo Torrecilla,Bronce,Lince,1213,0.0,0.0,1213.0,1,0.9839,1,Alto,Random Forest
3651,Marta Casanovas,Plata,Pueblo Libre,1664,0.0,0.0,1664.0,1,0.9839,1,Alto,Random Forest
3144,Ani Frutos Cerro,Plata,Santiago De Surco,368,0.0,0.0,368.0,1,0.9839,1,Alto,Random Forest
565,David Juanito Arcos Díez,Bronce,Lince,184,0.0,0.0,184.0,1,0.9839,1,Alto,Random Forest
3927,Yéssica Estela Salom Taboada,Oro,Miraflores,280,0.0,0.0,280.0,1,0.9838,1,Alto,Random Forest
3321,Lara Chaves-Ripoll,Bronce,Pueblo Libre,954,0.0,0.0,954.0,1,0.9838,1,Alto,Random Forest
4129,Dionisio Ramis Mateo,Bronce,Chorrillos,344,0.0,0.0,344.0,1,0.9838,1,Alto,Random Forest
3140,Gervasio Marco Hidalgo,Bronce,San Borja,670,0.0,0.0,670.0,1,0.9838,1,Alto,Random Forest
2353,Elisabet Olivares Quintero,Bronce,Barranco,759,0.0,0.0,759.0,1,0.9838,1,Alto,Random Forest
2991,Asdrubal Esteve Vaquero,Bronce,Lince,1763,0.0,0.0,1763.0,1,0.9838,1,Alto,Random Forest
2190,Florentina Mateos Mariscal,Oro,San Borja,222,0.0,0.0,222.0,1,0.9838,1,Alto,Random Forest
115,Anastasia Murillo,Plata,Santiago De Surco,937,0.0,0.0,937.0,1,0.9838,1,Alto,Random Forest
4003,Lara Valera Roselló,Oro,Los Olivos,1491,0.0,0.0,1491.0,1,0.9838,1,Alto,Random Forest
3480,Nando Castilla,Bronce,Lince,928,0.0,0.0,928.0,1,0.9838,1,Alto,Random Forest
2138,Olga Sala Velasco,Bronce,Callao,692,0.0,0.0,692.0,1,0.9837,1,Alto,Random Forest
3357,Pascuala Rodrigo García,Platino,Ate,1383,0.0,0.0,1383.0,1,0.9837,1,Alto,Random Forest
4996,Isa Comas,Oro,Jesús María,470,0.0,0.0,470.0,1,0.9837,1,Alto,Random Forest
3776,Maite Cortina Llanos,Plata,Los Olivos,1260,0.0,0.0,1260.0,1,0.9837,1,Alto,Random Forest
2590,Clara Bejarano-Leon,Bronce,San Juan De Lurigancho,832,0.0,0.0,832.0,1,0.9837,1,Alto,Random Forest
4845,Raimundo Losa Nicolás,Plata,San Isidro,1069,0.0,0.0,1069.0,1,0.9837,1,Alto,Random Forest
726,Emiliana Ricart Boada,Bronce,Los Olivos,1680,0.0,0.0,1680.0,1,0.9837,1,Alto,Random Forest
4601,Pablo Páez Marquez,Platino,Villa El Salvador,1150,0.0,0.0,1150.0,1,0.9837,1,Alto,Random Forest
4403,Anselmo Llanos Riera,Plata,Chorrillos,1617,0.0,0.0,1617.0,1,0.9836,1,Alto,Random Forest
3876,Mario Peláez,Bronce,Barranco,290,0.0,0.0,290.0,1,0.9836,1,Alto,Random Forest
1443,Benigna Navarrete Blanch,Bronce,Ate,637,0.0,0.0,637.0,1,0.9836,1,Alto,Random Forest
1504,Jose Ignacio Omar Morcillo Seco,Plata,Lince,1269,0.0,0.0,1269.0,1,0.9836,1,Alto,Random Forest
4771,Olegario Landa Quirós,Oro,Barranco,930,0.0,0.0,930.0,1,0.9836,1,Alto,Random Forest
4738,Basilio Gilabert,Plata,Chorrillos,604,0.0,0.0,604.0,1,0.9836,1,Alto,Random Forest
2816,Tatiana Castelló,Oro,Ate,1180,0.0,0.0,1180.0,1,0.9836,1,Alto,Random Forest
4429,Martín Tomás Bautista,Bronce,San Juan De Lurigancho,1642,0.0,0.0,1642.0,1,0.9836,1,Alto,Random Forest
892,Mayte Aliaga Piñeiro,Bronce,Santiago De Surco,339,0.0,0.0,339.0,1,0.9836,1,Alto,Random Forest
217,Óscar Lamas Figuerola,Bronce,Barranco,1448,0.0,0.0,1448.0,1,0.9836,1,Alto,Random Forest
4945,Charo Odalis Pedraza Olmo,Bronce,Los Olivos,980,0.0,0.0,980.0,1,0.9836,1,Alto,Random Forest
4472,Elvira Edelmira Ibañez Casanovas,Bronce,Callao,807,0.0,0.0,807.0,1,0.9836,1,Alto,Random Forest
1432,Sara De Mas,Bronce,Villa María Del Triunfo,673,0.0,0.0,673.0,1,0.9836,1,Alto,Random Forest
1033,Nilo Acosta Ibarra,Bronce,Chorrillos,440,0.0,0.0,440.0,1,0.9836,1,Alto,Random Forest
3592,Clemente Prieto Duarte,Bronce,San Borja,982,0.0,0.0,982.0,1,0.9835,1,Alto,Random Forest
926,Valero Del Ortega,Oro,Barranco,194,0.0,0.0,194.0,1,0.9835,1,Alto,Random Forest
4279,Celso Atienza Somoza,Oro,Callao,159,0.0,0.0,159.0,1,0.9835,1,Alto,Random Forest
2124,Chema Flores Crespi,Bronce,San Borja,1014,0.0,0.0,1014.0,1,0.9835,1,Alto,Random Forest
2006,Diana Villalonga Castillo,Bronce,Callao,860,0.0,0.0,860.0,1,0.9835,1,Alto,Random Forest
2220,Hilario Morante Jordá,Oro,Callao,826,0.0,0.0,826.0,1,0.9835,1,Alto,Random Forest
1991,Dolores Planas Mendoza,Bronce,Callao,1429,0.0,0.0,1429.0,1,0.9834,1,Alto,Random Forest
4768,Nicolás Cuervo Boix,Bronce,Chorrillos,1313,0.0,0.0,1313.0,1,0.9834,1,Alto,Random Forest
192,Eusebia Ortiz-Santiago,Bronce,Surco,708,0.0,0.0,708.0,1,0.9834,1,Alto,Random Forest
2009,Olegario Morán Luján,Plata,Barranco,1283,0.0,0.0,1283.0,1,0.9834,1,Alto,Random Forest
1074,Alberto Tomás Castrillo Tomas,Plata,Santiago De Surco,1144,0.0,0.0,1144.0,1,0.9834,1,Alto,Random Forest
2341,María Ángeles Navarrete-Rojas,Plata,Jesús María,1373,0.0,0.0,1373.0,1,0.9834,1,Alto,Random Forest
306,Serafina Tovar Raya,Bronce,Los Olivos,114,0.0,0.0,114.0,1,0.9834,1,Alto,Random Forest
3228,Gregorio Montalbán Escalona,Platino,Miraflores,447,0.0,0.0,447.0,1,0.9834,1,Alto,Random Forest
2917,Asunción María Dolores Piñol Román,Plata,Ate,631,0.0,0.0,631.0,1,0.9834,1,Alto,Random Forest
944,Rita Puga Sotelo,Plata,Callao,353,0.0,0.0,353.0,1,0.9834,1,Alto,Random Forest
1240,Salvador Toledo Piquer,Oro,Desconocido,668,0.0,0.0,668.0,1,0.9834,1,Alto,Random Forest
2236,Marisol Vicens Lucena,Bronce,Callao,633,0.0,0.0,633.0,1,0.9834,1,Alto,Random Forest
2772,Eric Cantero Costa,Bronce,Pueblo Libre,495,0.0,0.0,495.0,1,0.9834,1,Alto,Random Forest
19,Maximino Che Hierro Cárdenas,Bronce,Chorrillos,642,0.0,0.0,642.0,1,0.9834,1,Alto,Random Forest
3373,Víctor Pazos Villalonga,Bronce,Chorrillos,497,0.0,0.0,497.0,1,0.9834,1,Alto,Random Forest
3047,René Pozo Casas,Plata,Magdalena,1781,0.0,0.0,1781.0,1,0.9834,1,Alto,Random Forest
718,Odalys Blázquez Canales,Bronce,Los Olivos,618,0.0,0.0,618.0,1,0.9834,1,Alto,Random Forest
2435,Paz Romero Hervia,Oro,San Juan De Lurigancho,672,0.0,0.0,672.0,1,0.9833,1,Alto,Random Forest
4775,Ildefonso Malo Alegre,Oro,Barranco,871,0.0,0.0,871.0,1,0.9833,1,Alto,Random Forest
2968,Gabriela Santamaria Vilanova,Bronce,Desconocido,1027,0.0,0.0,1027.0,1,0.9833,1,Alto,Random Forest
3884,Mauricio Ferreras Narváez,Oro,Barranco,403,0.0,0.0,403.0,1,0.9833,1,Alto,Random Forest
654,Haydée Cervantes Guardia,Bronce,Desconocido,330,0.0,0.0,330.0,1,0.9833,1,Alto,Random Forest
152,Alberto Del Navarrete,Plata,San Juan De Lurigancho,890,0.0,0.0,890.0,1,0.9833,1,Alto,Random Forest
2538,José Casal Llanos,Plata,San Borja,563,0.0,0.0,563.0,1,0.9833,1,Alto,Random Forest
1441,Maricela Ligia Bosch Girona,Bronce,Surco,1555,0.0,0.0,1555.0,1,0.9832,1,Alto,Random Forest
895,Alba Montaña Gilabert,Plata,Comas,774,0.0,0.0,774.0,1,0.9832,1,Alto,Random Forest
449,Amílcar Seco Arco,Bronce,San Juan De Lurigancho,242,0.0,0.0,242.0,1,0.9832,1,Alto,Random Forest
61,Ismael Cabañas Ayuso,Plata,Magdalena,1377,0.0,0.0,1377.0,1,0.9832,1,Alto,Random Forest
416,Isidro Jerónimo Luján Piña,Bronce,Barranco,893,0.0,0.0,893.0,1,0.9832,1,Alto,Random Forest
3716,Emilio Avilés Pérez,Bronce,San Juan De Lurigancho,810,0.0,0.0,810.0,1,0.9832,1,Alto,Random Forest
2413,Glauco Gómez Folch,Plata,San Juan De Lurigancho,1773,0.0,0.0,1773.0,1,0.9832,1,Alto,Random Forest
2173,Rafa Huguet-Calzada,Bronce,Barranco,1214,0.0,0.0,1214.0,1,0.9832,1,Alto,Random Forest
2998,Lupe De Torres,Oro,Callao,1346,0.0,0.0,1346.0,1,0.9832,1,Alto,Random Forest
1353,Juan Llabrés López,Bronce,San Juan De Lurigancho,1290,0.0,0.0,1290.0,1,0.9831,1,Alto,Random Forest
383,Isaura Del Llobet,Oro,La Molina,401,0.0,0.0,401.0,1,0.9831,1,Alto,Random Forest
884,Inocencio Segismundo Prat Valderrama,Plata,San Isidro,493,0.0,0.0,493.0,1,0.9831,1,Alto,Random Forest
459,Eliseo Blanch-Rodriguez,Bronce,San Juan De Lurigancho,451,0.0,0.0,451.0,1,0.9831,1,Alto,Random Forest
2175,Augusto De Roig,Oro,Callao,1597,0.0,0.0,1597.0,1,0.9831,1,Alto,Random Forest
4096,Cándido Bas Puga,Platino,Comas,818,0.0,0.0,818.0,1,0.9831,1,Alto,Random Forest
4280,Teo Catalán Herranz,Plata,San Borja,962,0.0,0.0,962.0,1,0.9831,1,Alto,Random Forest
3972,Olalla Cayetana Somoza Maestre,Bronce,Surco,1394,0.0,0.0,1394.0,1,0.983,1,Alto,Random Forest
3124,Albert Ferrández Pinilla,Bronce,Santiago De Surco,1310,0.0,0.0,1310.0,1,0.983,1,Alto,Random Forest
4617,Manu Valle Villena,Bronce,Surco,445,0.0,0.0,445.0,1,0.983,1,Alto,Random Forest
3619,Estrella Solís Goñi,Plata,Villa El Salvador,1209,0.0,0.0,1209.0,1,0.983,1,Alto,Random Forest
3963,Adalberto Alcalde Nogueira,Bronce,Barranco,1314,0.0,0.0,1314.0,1,0.983,1,Alto,Random Forest
2166,Paola Rocamora Vazquez,Bronce,Jesús María,567,0.0,0.0,567.0,1,0.983,1,Alto,Random Forest
2167,Patricia Barreda Peralta,Bronce,Callao,1523,0.0,0.0,1523.0,1,0.983,1,Alto,Random Forest
3803,Pastora Cuéllar,Bronce,Callao,488,0.0,0.0,488.0,1,0.983,1,Alto,Random Forest
971,Vilma Muñoz,Platino,Pueblo Libre,327,0.0,0.0,327.0,1,0.983,1,Alto,Random Forest
4827,Concepción Durán Paz,Bronce,Villa María Del Triunfo,384,0.0,0.0,384.0,1,0.983,1,Alto,Random Forest
3089,Ámbar Baró,Bronce,Surco,467,0.0,0.0,467.0,1,0.9829,1,Alto,Random Forest
2992,Judith Pepita Mayoral Gómez,Bronce,Surco,1063,0.0,0.0,1063.0,1,0.9829,1,Alto,Random Forest
1459,Francisco Javier Cantero Mayol,Oro,Pueblo Libre,1654,0.0,0.0,1654.0,1,0.9829,1,Alto,Random Forest
4857,Evaristo Luís Vizcaíno,Bronce,San Juan De Lurigancho,441,0.0,0.0,441.0,1,0.9829,1,Alto,Random Forest
2598,Eli Agustín Cabañas,Oro,San Isidro,588,0.0,0.0,588.0,1,0.9829,1,Alto,Random Forest
3292,María Del Carmen Cordero-Bustos,Platino,Magdalena,213,0.0,0.0,213.0,1,0.9829,1,Alto,Random Forest
3254,Tiburcio Gargallo-Acero,Bronce,San Juan De Lurigancho,622,0.0,0.0,622.0,1,0.9829,1,Alto,Random Forest
4332,Roque Vidal Higueras Gonzalo,Oro,Barranco,801,0.0,0.0,801.0,1,0.9829,1,Alto,Random Forest
1702,Víctor Posada Acevedo,Bronce,San Juan De Lurigancho,802,0.0,0.0,802.0,1,0.9829,1,Alto,Random Forest
4591,Felicidad Roberta Alegria Zaragoza,Bronce,Villa El Salvador,725,0.0,0.0,725.0,1,0.9829,1,Alto,Random Forest
1258,Sandra Codina Soto,Plata,Callao,431,0.0,0.0,431.0,1,0.9829,1,Alto,Random Forest
199,Encarna Alcalá Castañeda,Oro,Los Olivos,1760,0.0,0.0,1760.0,1,0.9829,1,Alto,Random Forest
2243,Jimena Moya Alcázar,Plata,San Miguel,243,0.0,0.0,243.0,1,0.9828,1,Alto,Random Forest
4235,Lucho Lerma Torre,Bronce,Lince,1133,0.0,0.0,1133.0,1,0.9828,1,Alto,Random Forest
2487,Chus Perera Estrada,Plata,Desconocido,936,0.0,0.0,936.0,1,0.9828,1,Alto,Random Forest
605,Apolinar Cañas,Bronce,Chorrillos,1666,0.0,0.0,1666.0,1,0.9828,1,Alto,Random Forest
587,Jorge Coronado Sanz,Oro,La Molina,1724,0.0,0.0,1724.0,1,0.9828,1,Alto,Random Forest
3224,José Manuel Losa Caballero,Plata,San Juan De Lurigancho,254,0.0,0.0,254.0,1,0.9828,1,Alto,Random Forest
3087,Felix De Guzmán,Bronce,Pueblo Libre,937,0.0,0.0,937.0,1,0.9828,1,Alto,Random Forest
3731,Natalio Ríos Martín,Bronce,Lince,1590,0.0,0.0,1590.0,1,0.9828,1,Alto,Random Forest
3173,Toño Uría Castejón,Oro,Barranco,1116,0.0,0.0,1116.0,1,0.9828,1,Alto,Random Forest
1098,Vidal Córdoba Ugarte,Plata,San Borja,597,0.0,0.0,597.0,1,0.9828,1,Alto,Random Forest
500,Raquel Riera Anglada,Bronce,Surco,780,0.0,0.0,780.0,1,0.9828,1,Alto,Random Forest
359,Lara Lucila Mendez Arroyo,Oro,Jesús María,807,0.0,0.0,807.0,1,0.9827,1,Alto,Random Forest
3126,Raquel Pi,Plata,Villa El Salvador,520,0.0,0.0,520.0,1,0.9827,1,Alto,Random Forest
3860,Valeria Llamas Recio,Bronce,Miraflores,837,0.0,0.0,837.0,1,0.9827,1,Alto,Random Forest
4987,Chus Pérez Díez,Oro,Miraflores,1344,0.0,0.0,1344.0,1,0.9827,1,Alto,Random Forest
3620,Gerardo Del Flor,Bronce,Desconocido,1362,0.0,0.0,1362.0,1,0.9826,1,Alto,Random Forest
1299,Azeneth Del Moles,Oro,La Molina,1044,0.0,0.0,1044.0,1,0.9826,1,Alto,Random Forest
41,Saturnino De Casas,Platino,Surco,1612,0.0,0.0,1612.0,1,0.9826,1,Alto,Random Forest
771,Espiridión Lastra Vilar,Bronce,Jesús María,1534,0.0,0.0,1534.0,1,0.9826,1,Alto,Random Forest
3647,Bruno Sabater Casal,Bronce,Desconocido,1664,0.0,0.0,1664.0,1,0.9826,1,Alto,Random Forest
2264,Miguel Ángel Azorin,Bronce,San Isidro,939,0.0,0.0,939.0,1,0.9826,1,Alto,Random Forest
1642,Coral Estevez Rodriguez,Plata,Villa El Salvador,217,0.0,0.0,217.0,1,0.9826,1,Alto,Random Forest
4382,Edgardo Ricart Buendía,Plata,San Borja,668,0.0,0.0,668.0,1,0.9826,1,Alto,Random Forest
